marketplace,customer_id,review_id,product_id,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body,review_date,product_rating,seller_rating,shipping_rating
US,3169113,R3P4K0LCY9E0K8,B00RUT7CMS,Joshua & Sons Men's JS92BK Black Metal Watch with Black Band,Watches,2,0,0,Cheap rubber material broke the band in one month after purchase,ThIs watch may look really nice but it most definitely not a $465 price tag quality like it says upon delivery.  Got this during prime day for $48 and I even feel now that might have been to much. The band that you wear on your wrist is cheap rubber material that actually snapped in half in a month after buying it during regular use (actually while I was asleep) just be cautious on what you &#34;think your saving&#34; when the the sale price is exactly what it's worth,29/8/2015,2,5,5
US,39176811,RK29ETA0YQ22G,B00CIIHG1I,JP Leatherworks Men's M120 22mm Panerai Style Leather Black Watch Band,Watches,2,0,0,Cheap quality and not manufactured to last. If you ...,"Cheap quality and not manufactured to last. If you are looking for a decent quality watch band, buy something else.",29/8/2015,2,5,5
US,23442083,R126M7KB86XNC,B005XUHUNW,Juicy Couture Women's 1900884 Sport Couture Digital Black Jelly Strap Watch,Watches,2,0,0,"The watch looks really good, however it is very dim","The watch looks really good, however it is very dim. It's really hard to see the time, and I cannot change the time. It comes with a manual, that isn't even for this watch..I'm starting to think I bought a fake one. I'm not happy with my purchase. :(",28/8/2015,2,2,5
US,504725,R2E7F3IMXJD1FB,B00MTLLW0K,Juicy Couture Women's 1901195 Rich Girl Analog Display Quartz White Watch,Watches,2,1,1,Two Stars,Did not like the watch . HEAVY and BULKY.,29/8/2015,2,5,5
US,47158986,R37276CII53XI4,B00CBAHU64,KANO BAK Womens Ladies Retro Vintage Antique Bangle Bracelet Wrist Watch White Round Dial,Watches,5,0,0,Retro watch!,Love this retro watch!  Very stylish and fun!,31/8/2015,5,5,5
US,681049,R30A4OLX817GD7,B00BWL47VE,"kate spade new york Women's 1YRU0310 ""City Fog Metro"" Watch with Grey Leather Band",Watches,2,0,0,Two Stars,Battery was dead on arrival.,29/8/2015,2,2,5
US,50845648,R1XMXCGTXA18EF,B00ES147UG,Kendal Double Automatic Wood Watch Winder 3 storages with lock - W2+3oak,Watches,2,1,2,battery life,stopped working on batteries after a few  months,31/8/2015,2,5,5
US,25207170,R1Q1LM11CGXYW1,B00DVRS4Y8,Kenneth Cole Men's KC1764 Two-Tone Leather Quartz Watch with Brown Dial,Watches,3,0,0,Picture looks better.,It's ok. Picture looks better.,29/8/2015,3,5,5
US,7930517,R2AAKNZ1IKJ71M,B006ID8JIS,Kenneth Cole New York Men's KC1847 Stainless Steel Watch with Black Leather Band,Watches,5,0,0,Excellent,"Beautiful watch, very light, comfortable and classy. Great size face. I love  wearing it",31/8/2015,5,5,5
US,24645171,R9WPC7BZDMDQ2,B00APKMSIC,Kenneth Cole New York Men's KC1931 Classic Light Grey Dial Field Case Watch,Watches,5,0,0,Im glad I didn't,"This is a gorgeous watch. I almost canceled my order because I was scared it might look to masculine for my female wrist. Im glad I didn't. The combination of colors with the grey polished metal face, stainless steal bezel and black croc band gives it a nice rich look. I have an average female wrist and it fits fine. What doesn't show on the pic or video is the number markers are indented into the metal which plays beautifully in the light. Its a steal for the price and works for a man or a woman.",31/8/2015,5,5,5
US,13637563,RTVXMQE6NSCF9,B00D3RDY9G,Kenneth Cole New York Men's KC1995 Classic Grey Dial Rose Gold Details Analog Watch,Watches,5,0,0,Five Stars,Great item... excellent price,31/8/2015,5,5,5
US,19948085,R1YI9JS68HSNQ9,B003R72H6I,Kenneth Cole New York Men's KC3925 Stainless Steel Automatic Watch,Watches,4,0,0,nice watch,it was a gift,30/8/2015,4,5,5
US,8894232,RLJI4G1MGV6DA,B00F8873YU,Kenneth Cole New York Men's KC8042 Dress Sport Round Chronograph Brown Strap Analog Watch,Watches,5,0,0,... a birthday present for my boyfriend and he absolutely loved it!,Bought this watch as a birthday present for my boyfriend and he absolutely loved it!,31/8/2015,5,5,5
US,27231180,R323IW1Q93BF7O,B00BIB1TRS,Kenneth Cole New York Men's KC9260 Dress Sport Rose Gold Bezel Men's Bracelet Watch,Watches,4,0,0,Beautiful watch.,"Beautiful watch.  I own several Kenneth Cole watches in different styles, and this is one of my favorites.  The dial is easy to read and while I typically wear reading glasses,  I am able to read the day/date hands without them.  Besides a wedding band, watches are the only &#34;jewelry&#34; that I wear.  This one fills the bill as both an attractive and functional timepiece. The only negative comment I would share, and the reason I give it 4 stars instead of 5 relates to the description which indicates that this watch has a &#34;21-jewel, Japanese quartz analog automatic movement, with exhibition case back&#34;.  It is a Japanese quartz movement but does not have an exhibition case back, nor an automatic (self-winding) movement.",31/8/2015,4,5,5
US,319730,R2TESXS66QVYSF,B00D3RFXJU,"Kenneth Cole New York Men's KC9286 ""Rock Out"" Stainless Steel Diamond-Accented Watch",Watches,5,0,0,Five Stars,Excelent...,31/8/2015,5,5,5
US,16017998,R30WDV5AAJ20TF,B00I5GLP9Q,Kenneth Cole New York Women's KC2861 Automatic Analog Display Japanese Automatic White Watch,Watches,3,1,1,Three Stars,Just nice. In accordance to the price paid.,31/8/2015,3,5,5
US,11089319,R1GQZG1KNGAAKI,B0073O08O4,Kenneth Cole New York Women's KC4852 Transparency Stainless Steel Watch,Watches,5,0,0,Wonderful product.,This is a beautiful watch.  I have worn other watches by Kenneth Cole for years.  This is just as nice of quality as previous styles.  The rose color is softer than some other brands and looks more delicate and professional.  The numerals on the face are Roman and that also adds character to the watch.,31/8/2015,5,5,5
US,14661224,RKH8BNC3L5DLF,B00D3RGO20,Kenneth Cole New York Women's KC4944 Automatic Silver Automatic Mesh Bracelet Analog Watch,Watches,5,0,0,I love thiswatch it keeps time wonderfully,I love this watch it keeps time wonderfully.,31/8/2015,5,5,5
US,2795811,R10PRHQBEEV24A,B00D3RGOKW,Kenneth Cole New York Women's KC4947 Rock Out Silver Dial Diamond Dial Bracelet Watch,Watches,3,0,0,Three Stars,Just okay,29/8/2015,3,5,5
US,40099187,R2ZIQBVSGKIPIV,B00YMG8GHC,Kenneth Cole REACTION Unisex 10019126 Street Analog Display Japanese Quartz Grey Watch,Watches,2,0,0,the band is wayyy too big,"the watch is nice, but it being a unisex watch.. it is ENTIRELY too loose for any normal woman's wrist. there really is no reference to this in the description so they should probably just switch it to a Men's watch only. I am sending this back ASAP.",27/8/2015,2,5,5
US,12819130,R15EOL8I0OZ0Y2,B00OXPNBSG,Kezzi Womens Watch K842 Quartz Dress Wrist Watches Ceramic Bracelet Casual Classic Waterproof Blue,Watches,4,0,0,Four Stars,Nice summer watch.,31/8/2015,4,5,5
US,41464303,R214DI9GLW215I,B00B7K50OS,Konigswerk Mens Gold Tone Bracelet Watch Black Dial Multifunction Crystal Markers SQ201477G,Watches,1,0,0,Looks good but bad craftsmanship,Glass covering fell off after a year,30/8/2015,1,5,5
US,19012821,R3PS14RE3HXGNA,B00CE5CEYO,KS Automatic Mechanical Date Day Big Case Sport Wrist Watch Gift KS083,Watches,4,0,0,Four Stars,Like the style,31/8/2015,4,5,5
US,7763204,R14ET6WBWN3WNO,B00CDJE6DI,KS Men's Automatic Mechanical Date White Dial Date Leather Band Wrist Watch KS067,Watches,3,1,1,disappointed that I didn't get what I expected,I like the look and comfort  of the watch but I did not know it was a watch that I had to wind up every day.  I expected a watch that had a battery.,29/8/2015,3,3,5
US,25166815,R26GNJWP663LK5,B00CE5C8RW,KS Men's Wrist Watch Luxury Moon Phase Automatic Mechanical White Dial KS069,Watches,4,0,0,I loved the face of this watch the moment I first ...,"I loved the face of this watch the moment I first saw it.  It's clean and bright and keeps good time.  I also love the fact that i don't have to wind it.  Yesterday I was sitting in a restaurant in Los Angeles and a lady passed by my table, stopped, stepped back and said: &#34;Nice watch!&#34;",31/8/2015,4,5,5
US,31180991,RJKZA01XCLW57,B00CE5C8RW,KS Men's Wrist Watch Luxury Moon Phase Automatic Mechanical White Dial KS069,Watches,1,1,1,One Star,CHeap - was returned.,29/8/2015,1,5,5
US,2159464,R3QRUK1YSNBWTI,B00DGOD3GU,KS Transocean Luxury Automatic Mechanical Day Date 24 Hours Men's White Dial Wrist Watch KS087,Watches,3,0,0,Three Stars,Link band quality is very bad watch looks good.,30/8/2015,3,5,5
US,822587,R12BQ0CKFSKK2I,B00EE3MWMS,La Mer Collection's Women's LMCW6002 Birdcage Charms Wrap Watch,Watches,4,0,0,Four Stars,Nice,30/8/2015,4,5,5
US,44178035,R1H99TN1S0I3RU,B005EN6LJM,La Mer Collections Women's LMSW3003 Camel Gold Bali Stud Wrap Watch,Watches,2,0,3,Two Stars,Don't waste your money,30/8/2015,2,5,5
US,14110361,R31VZ9GREEXTJ7,B0053I8G1E,Lambretta 2152bla Imola Mens Watch,Watches,2,0,0,Two Stars,inside was dirty and is not possible clean,28/8/2015,2,5,5
US,36774372,RXNJ6YQRCOJN8,B00NJNASCA,"LCD Digital Watches, Boyes Watches, Colorful Light Sports Watches, Water-proof Military Stealth Fighter Style Wrist Watches White",Watches,4,1,1,Four Stars,Always getting complimented,31/8/2015,4,5,5
US,3922484,R3RXMCWS7V2PYT,B00UTDFLG6,LED Watch Digital Fashion Cobra Men's Watch Silicone Iron Man Triangle Dial Sports Wristwatches (Black),Watches,2,4,4,You get what you pay for...,"Low quality materials (what do you expect spending 5 bucks?). Display doesn't even work correctly. That being said, I still like the &#34;alien&#34; look, so I'll keep it.",29/8/2015,2,5,5
US,22468100,R1Z4YT77WRT9ED,B00UTDFLG6,LED Watch Digital Fashion Cobra Men's Watch Silicone Iron Man Triangle Dial Sports Wristwatches (Black),Watches,2,0,0,Two Stars,the item not like image. every,28/8/2015,2,5,5
US,44287740,R2EV72V20JPV94,B003M2DWE4,LEGO Blue Brick Kids Light Up Alarm Clock | blue | plastic | 2.75 inches tall | LCD display | boy girl | official,Watches,2,0,0,Not recommended for heavy sleepers,Cute clock for decoration purposes only. I got my boys each an alarm clock for their separate rooms and they sleep right through the alarm. Then the alarm turns off after a few seconds. I am returning them and getting clocks with louder alarms.,30/8/2015,2,5,5
US,38864519,R1C8DDC1IHPJ5C,B00GMA414S,LEGO DC Comics Super Heroes Batman Kids Minifigure Link Buildable Watch | black/yellow | plastic | 28mm case diameter| analog quartz | boy girl | official,Watches,1,2,3,Did not get Batman watch,I also ordered the Batman watch and instead received the Superman watch.  Do not order this item if you expect to get what you ordered.,31/8/2015,1,1,5
US,36687968,R2MBPYZV5SYT5B,B003M2G0SY,LEGO Star Wars Yoda Kids Buildable Watch with Link Bracelet and Minifigure | green/gray | plastic | 28mm case diameter| analog quartz | boy girl | official,Watches,4,0,0,he loved,"Bought for a cousin, he loved it",31/8/2015,4,5,5
US,48777825,R7BOVVJY5K4YD,B00385WZ1G,LEGO Watches Star Wars Luke Skywalker Kids Buildable Watch with Link Bracelet,Watches,3,0,0,Three Stars,gets broken easily,31/8/2015,3,5,5
US,46578908,RFK8OQ0I3J6IG,B010P6NSSE,LNI Bling Jewelry MK Rose Gold Plated Classic Round Ladies Watch,Watches,1,0,0,One Star,"Slow shipping, wrong item.",31/8/2015,1,1,1
US,18949762,R12U0031MS8AZU,B0122MC0BA,LNI Fashion Stainless Steel Band Watch Mk,Watches,1,6,8,Four Stars,"When I first saw the watch, I was so happy not until I discovered that the watch is not working, I was so disappointed, and the seller is something else, they said I have to send the watch back with my own money when the fault is theirs, it's very very unfair,",31/8/2015,1,1,5
US,15729922,R25GU82NKGIKLZ,B007I6FG7G,Lorus Ladies Watch Black Dial Silver Tone,Watches,4,0,0,Products like these which need time to show what they are ...,"Products like these which need time to show what they are and how good or bad they may be, need TIME. We have not even given it as the gift we bought it fopr, and may be later they would be owner will advise how is was.<br />Please give these items time to prove or disapprove themselves.",31/8/2015,4,5,5
US,26566220,R1WJN15TYQY2TF,B004DS6I1U,Lorus RXT67CX9 Urban Two-tone Stainless Steel Watch,Watches,4,0,0,Four Stars,Really beautiful.......,31/8/2015,4,5,5
US,987264,R215W2LZHU4WUW,B00JO97ET8,Lovely Cat Face Shape Dial Alloy Faux Leather Watch Black,Watches,2,1,1,I love the face of this watch,"I love the face of this watch, although the band did come off easily, that didn't worry me too much. The glass of the face is what broke very quickly.. I've yet to replace it.",29/8/2015,2,5,5
US,18269768,R2HQGSURDAIEYA,B00J3H59GQ,Lowpricenice Cool watches For Men Skeleton Mens Black Automatic Mechanical Sport Wrist Watch Stainless Steel Band,Watches,1,0,0,One Star,work for a week dont broke,31/8/2015,1,5,5
US,43669025,R246Y5MRUPAIFP,B00GH46750,Lowpricenice Magic Hidden Touch Screen Red LED Digital Watch Men Women Sport Cuff Wrist Watch Black,Watches,3,1,1,"It looks awesome, but the time changes constantly","It looks awesome, but the time changes constantly. I have to ask my husband to set up the correct time constantly.",31/8/2015,3,5,5
US,12696721,R2X7VDDS4ISTBC,B009PQB036,Lucien Piccard Men's 11576-YG-01 Clariden Black Textured Dial Watch,Watches,5,0,1,Great looking watch!,"Comfortable, looks great, very lightweight.The band is a little on the short side, but it's usable and not a big deal to replace.",31/8/2015,5,5,5
US,47955030,R2W4OB11T2UXAV,B009PQB5K4,Lucien Piccard Men's 11577-RG-02S Stockhorn Silver Textured Dial Brown Leather Watch,Watches,5,0,0,Beautiful watch! Looks better on the wrist than in ...,Beautiful watch! Looks better on the wrist than in the picture.  Could not have been more pleased. A great addition to my collection.,31/8/2015,5,5,5
US,4714216,R6KDJLJZW6CH5,B00E96B9EM,Lucien Piccard Men's 12011-RG-09 Monte Viso Chronograph Rose-Gold Tone Textured Dial Leather Band Watch,Watches,5,0,0,Just like in the picture but the textured dial isn't as ...,Just like in the picture but the textured dial isn't as shiny as you think it is but still shiny.,31/8/2015,5,5,5
US,52629157,R3IIWKB96JNRN8,B010NYF47G,Lucien Piccard Men's LP-10339-014-GA-BRW Volos Analog Display Japanese Quartz Brown Watch,Watches,2,2,2,Thewatch is so thick that it does not look nice ...,You get what you paid for. The watch is so thick that it does not look nice as it is shown in the picture.<br />It reminds of $9.99 no name brand watches at Walmart. The band's design is not practical.,31/8/2015,2,5,5
US,40031208,R1QAF9FU19ORJ4,B00F5WGKQQ,Lucien Piccard Men's LP-10527-02 Moubra White Dial Black Leather Watch,Watches,1,0,0,Stopped working,This watch stops working if left on dresser for over 2/3 hours. This is happening since it was bought. I am not sure if it is the issue with battery or something else. after giving a few shake it get back its life and there is a need to reset time date etc. NOT worth the time. Certainly it is very disappointing. I would not recommend anyone this watch.,31/8/2015,1,5,5
US,4714216,RFHPV90FDXWDX,B00BUVC0A6,Lucien Piccard Men's LP-12356-YG-02S Mulhacen Chronograph White Textured Dial Brown Leather Watch,Watches,4,0,0,classy,I feel that I'm going to ask for a replacement because the glass you can see has some very little bruises which is unnoticeable and the product is very chique and classy.,31/8/2015,4,5,5
US,10437691,R3IJRWSLX5Y9BY,B00NWEGRYY,Lucien Piccard Men's LP-13346-02 Peak Analog Display Japanese Quartz Black Watch,Watches,4,0,0,looks good on my wrist,Very stylish; looks good on my wrist. Lots of compliments. A good buy.,31/8/2015,4,5,5
US,25998108,R39H359U771N4C,B00ODEC8G8,Lucien Piccard Men's LP-13347-22 Vertex Analog Display Japanese Quartz Silver Watch,Watches,3,1,5,"Clean, crisp look.","This watch is beautiful. Solid construction, clean crisp face. You can see the time clearly. I have a collection of 20 watches and this one just fit right into the top ten.",30/8/2015,3,5,5
US,42935221,R3R9AI6ZHJOUJS,B009EDUVLM,Lucien Piccard Women's 11673-02MOP-BBL Monte Baldo Crystal Accented White Patterned Mother-Of-Pearl Dial Light Blue Leather Watch,Watches,2,0,0,Are they selling seconds?,Arrived quickly.  Watch was a nice size and a nice design.  However watch face mother-of-pearl finish was defective.  It appeared the finish was applied too thin and some parts of the watch face didn't receive the finish.  The result was splotchy and unattractive.  A couple of the rhinestones on the side were misaligned as well.  I wonder if this was a factory second.  It is being returned.,28/8/2015,2,2,5
US,13732442,R3PG2JL9V6NC2C,B00A31CJKK,Lucien Piccard Women's LP-10222-WWSA La Tournette White/Silver-Tone Mother of Pearl Dial Ceramic Watch,Watches,1,1,1,Cap/screw that holds pin fell off!,After two months of careful wear the cap/screw that holds the wristband pin fell off (and was lost) - and being that I have missed the 30 day sellers return deadline I now have a pretty much brand new yet useless watch!,31/8/2015,1,5,5
US,42842695,R39RBC53O5QHK5,B00MJF99SS,Lucien Piccard Women's LP-12982-22S Marchesa Stainless Steel Watch,Watches,3,1,1,Three Stars,"Nice watch, watch bracelet strap seems too large for the watch and was very stiff.",28/8/2015,3,5,5
US,10564575,R2ISDC90DZMHFM,B0094PS284,LuckyStore 14mm 5X Watch Band Stainless Steel Spring Bars Strap Link Pin Watchmaker New,Watches,5,0,0,14mm watch pin,"This is exactly what I was looking for!  I fixed my watch band and haven't been happier!  I didn't need 5, but the extra 4 may come in handy.",31/8/2015,5,5,5
US,35034807,R37MSHNNTI3T55,B000WY7JDU,Luminox Men's 3059 EVO Navy SEAL Colormark Watch,Watches,4,1,1,Great watch,Excellent time piece. Keeps perfect time. Great look. Gets lots of compliments. The only negative is the trijicon is not as bright as I anticipated.,30/8/2015,4,5,5
US,48880662,R2BVFRIR7A5UD1,B004EFGBW8,Luminox Men's 3081 Evo Navy SEAL Chronograph Watch,Watches,5,0,0,Five Stars,very good,31/8/2015,5,5,5
US,4149998,R1MU7O3R15GG8E,B00X5LSVH0,LUNIWEI New Dreamcatcher Friendship Bracelet Watches Women Braid Dress ...,Watches,4,0,0,Four Stars,Good!,31/8/2015,4,5,5
US,730376,R1FSEKRB8UU759,B00PBWM57I,LUXMO® Women's Analog Display Quartz Wrist Watch - Green,Watches,1,0,0,One Star,Is not working now. Is not the battery cause  I changed it.,30/8/2015,1,5,5
US,23908150,R2UW9ABBTYXNSW,B00VWY7UBA,Luxury black 22mm Stainless Steel Watch Band strap Solid Links +Tool+spring bars,Watches,4,0,0,"Nice band, have the sizing done professionally",The band fit my watch LG RW watch perfectly.  It does give the watch a great look to it.<br />I tried to size the band myself but was not successful. I ended up taking the watch and band to a jeweler to have it sized. It cost about $12 money well spent.<br />Mike,31/8/2015,4,5,5
US,3850156,R2A6RKYDDHCY8N,B00VWY7UBA,Luxury black 22mm Stainless Steel Watch Band strap Solid Links +Tool+spring bars,Watches,3,0,2,this smaller size is still to large for my wrist which I do not like. It is able to move around from the ...,"I was able to successfully attach it to my Pebble (1st Gen) after removing all 4 links that you can remove. However, this smaller size is still to large for my wrist which I do not like. It is able to move around from the edge of my hand to about 2/5ths of the way down my arm (about 4&#34;). So if you have small writs, I would recommend getting something else.",30/8/2015,3,5,5
US,729947,R22OZJV9LPGQ6Z,B00MP5H8K8,LYMFHCH Steampunk Bling Skeleton Mechanical Hand-wind Wristwatch Silver Rose-gold Case,Watches,3,0,0,Three Stars,Self-winding is not for me...and this watch is a little too large and masculine.,28/8/2015,3,5,5
US,189929,R1CK3KT3UVISVS,B00MP5H8K8,LYMFHCH Steampunk Bling Skeleton Mechanical Hand-wind Wristwatch Silver Rose-gold Case,Watches,2,0,0,Wasted of money,Looks Good but arrived broke.,28/8/2015,2,2,5
US,4751056,R28XCKF8FG9LDL,B00DHF30RU,M&c Women's | Classy Crystal Embedded Bangle Look Watch with Self-Adjustable Bracelet | FC0365,Watches,1,0,1,One Star,There jewel missing from the interface may be form shiping,31/8/2015,1,5,1
US,11111035,R3UYMMI8APFV4D,B00QLU5QC0,Marathon by Timex Full-Size Watch,Watches,4,0,0,Nice watch!,Very nice watch for running because of the large display.  Good for &#34;old guys&#34; whose vision is no longer what it used to be.  😉,30/8/2015,4,5,5
US,24998053,R38TDNKCOFYVQK,B007A56APC,MARATHON Military Nylon Watch Band (Various Colors and Sizes),Watches,5,0,0,Durable band,This band fits my watch well and I expect it to last a very long time.,31/8/2015,5,5,5
US,20253302,RU4JQVDXRH4OQ,B007A56APC,MARATHON Military Nylon Watch Band (Various Colors and Sizes),Watches,4,0,0,8.5 inches of style,Black strap is stylish.  The holes are well sealed so they should not fray but I don't think you could add your own holes. The buckle is metal but slightly lighter than I expected - still it should be strong enough.  Although the band is 9.5 inches (24 cm) not counting the buckle there are no holes for the first inch so it only just fits my 8.5 inch (21.5 cm) wrist.,31/8/2015,4,5,5
US,14573088,RIDPNRGPBH4O7,B00OL9EZ8O,Marc by Marc Jacobs Women's MBM3364 Sally Rose Gold-Tone Stainless Steel Bracelet Watch,Watches,3,1,1,It looked like the picture but felt somewhat flimsy and cheap when ...,"It looked like the picture but felt somewhat flimsy and cheap when I put it on.  Although I got it for a deal, I ended up sending it back.",29/8/2015,3,5,5
US,26061029,R1GFUUT7XECGVZ,B00DZPJ8YG,Masonic Two Toned Stainless Steel Wristwatch Foundation Symbol of Freemasons,Watches,3,0,0,Three Stars,Awesome watch but not for big wrist,28/8/2015,3,5,5
US,20298665,RSNEF9EXSM0G0,B00ZKTNWZG,Megir Men Matte Leather Luminous Chronograph Automatic Mechanical Wrist Watches,Watches,5,4,4,This watch is really nice. Reminds me of a Panerai Daylight,"Shipping?... Less than two days!<br />This watch is really nice. Reminds me<br />of a Panerai Daylight.<br />Works fine, I'm happy with it.<br /><br />Thanks Amazon",31/8/2015,5,5,5
US,160251,R1VZET08H4E2L3,B00RIP1LQC,MEKU Mens Handmade Wooden Wrist Watch Quartz Natural Zebrawood Date Calendar Display Gifts,Watches,4,0,0,Love the watch,"Love the watch, love the fast delivery. But the wooden box came damaged, it was missing the pillow that holds the watch and was also missing the authenticity card. Still, my roommate loved her gift. Nice watch. jice color and handcraft.<br /><br />Amazon compensated for the inconvenience of the damges.",30/8/2015,4,4,5
US,21695713,RV2J3RQXV73B6,B008BAWA72,Men's 42-20 White Dial Rubber Strap Chronograph,Watches,2,1,2,Fugly,If your intention is to look like a goon with no style you must own this watch. All others need not bother.,28/8/2015,2,5,5
US,50525931,R5HJCSZO321PU,B00MAM135C,Men's Casio G-Shock Gravitymaster Compass Black Watch,Watches,5,0,0,This is a great watch and I very much enjoy wearing it,"This is a great watch and I very much enjoy wearing it. I wear it almost all the time unless I am working in the yard or doing something where I wouldn't want it scratched or damaged, though I have no reason to believe this watch can't handle almost any situation. The black light does illuminate the number dial sufficiently, but as others have said, it doesn't illuminate the hands very much, and definitely doesn't illuminate the LCD screens at all. The watch is pretty large, so if you have small wrists (I have average wrists) this watch may feel rather large.",31/8/2015,5,5,5
US,25703671,RSJ0KXWO6IHEV,B000RNQ7Y8,Men's Genuine Italian Leather Watchband Chronograph Style Black 22mm Watch Band,Watches,3,0,0,Three Stars,Seems shorter than most bands. Leather is not the quality that I expected.,29/8/2015,3,5,5
US,2795418,R21ED1H1QO3ZFP,B00N5TJ0PY,Men's Gold-Tone Casio World Time Stainless Steel Watch A500WGA-1,Watches,5,0,1,Great watch,"Looks great, came super fast. I would recommend.",31/8/2015,5,5,5
US,3146312,R1P2YB4LGNJHFK,B00N5TJ0PY,Men's Gold-Tone Casio World Time Stainless Steel Watch A500WGA-1,Watches,4,0,0,Four Stars,Nice desing. I love this watch.,31/8/2015,4,5,5
US,43864797,RXLPAJZA3UO2A,B00T2X8RT2,Men's PGA297 pinocchio Toy of Life Leather wrist watch,Watches,3,0,0,Three Stars,It came faster than expected but it had a few scuffs on the face of the watch.,30/8/2015,3,3,5
US,14043197,R1H0FS15SQ6A8E,B001HATQH0,Men's Rubbertech Silicone Rubber Watchband Stainless Steel Buckle.  Black 20mm,Watches,2,0,0,"Great strap, BUT too short","Great strap, BUT too short. I have to use the last hole and the remainder of the strap is too short to be tugged into the loop",27/8/2015,2,5,5
US,37923662,R16ZYN5NC6VA72,B00UWXF27G,"Men's Watches Chronograph, 24 Hr Indicator Military Sports Watches - Voeons 3ATM Waterproof Steel Case Quartz Watches, Big Dial Silicone Wrist Watch, Gold / Silver",Watches,4,0,0,I realized how versatile it is and it's a great buy for the price,"this watch came yesterday, no box just in a baggy. that being said the clasp was a nightmare to figure out but once I got it, I realized how versatile it is and it's a great buy for the price.",30/8/2015,4,4,5
US,45717823,R19KLZMG542LOE,B00UWXF97O,"Men's Watches Chronograph, 24 Hr Indicator Military Sports Watches - Voeons 3ATM Waterproof Steel Case Quartz Watches, Big Dial Silicone Wrist Watch, Gold / Silver",Watches,4,0,1,Four Stars,VERY NICE,30/8/2015,4,5,5
US,5906223,R1RJM6HD7YJCAW,B00VQXD50W,"Men's watches on sale 50 MM Leather Band Real Diamonds ""Icetime Torpedo"" Big Face",Watches,1,0,1,This watch sucks horrible ect ect,Horrible watch the bands broke while I tried it on the strap is peeling I only had it for a week had them check the diamonds that are real is like one small spec you can't even see these are those 5 dollar watches you get In downtown,30/8/2015,1,5,5
US,5643657,R3UR6OW8HTCLMW,B00CWVUVMC,Men's White Decorative Chron Dial Brown Pu Leather Strap Quartz Movement Wrist Watch,Watches,1,0,0,One Star,That's too bottons not working. Only accesoris?,31/8/2015,1,5,5
US,42830100,R2IQYANGJ1OOI2,B00J5QIYZS,"Men’s G-Shock Analog/Digital Watch, Grey, GA110TS-8A2",Watches,4,0,0,"Watch arrived quickly and in perfect condition, was just as advertised","Watch arrived quickly and in perfect condition, was just as advertised. Love the grey and blue color way. Had to return because it was just a little too big on my little wrist. Wish i could find it in a ladies smaller version.",30/8/2015,4,5,5
US,47737383,RM7AAD4RL5JAT,B000RNM5QM,Mens Genuine Italian Leather Watchband Tan 19mm Watch Band - by JP Leatherworks,Watches,2,0,0,Missing Spring Pins,"The watch band was nice and time, but there were no spring pin with the watch band.",27/8/2015,2,5,5
US,234773,R1B9JQNCFEEK4Z,B00PAR4ZL8,Mens LED Digital Analog Display Date Day Black Sport Military Silicone Quartz Wrist Watch,Watches,1,0,1,One Star,baaaaaaaaaad,30/8/2015,1,5,5
US,13929294,R7BLB3T2FBYXT,B00GWWS01Q,Mens Puma Wristwatch Essence PU103241001,Watches,5,0,0,Deep dish dial and very beautiful.,Extremely well I made watch. It even has a solid stainless link bracelet. Deep dish dial and very beautiful.,31/8/2015,5,5,5
US,182254,R3DTOX01290D1T,B00ZSUAZ9S,Mens Rectangle Dial Watch 14k Gold Plated 2 Time Zone Simulated Lab Diamonds New,Watches,5,0,0,Five Stars,Love the watch I will buy another one,31/8/2015,5,5,5
US,15462715,R392CCSXBMLBNX,B00APOFKV0,Mens Rubbertech Silicone Rubber Watchband Stainless Steel Buckle 22mm Wide Buckle - by JP Leatherworks,Watches,5,0,0,Great Replacement for Samsung Gear Live Watch Band,This was the perfect choice for a replacement band for my Samsung Gear Live watch. I did have to notch the pin placement however that was easy the band not only works well it looks good as well. Very happy with this replacement.,31/8/2015,5,5,5
US,33272442,R1RW8P2OT6GPHV,B00APOFKV0,Mens Rubbertech Silicone Rubber Watchband Stainless Steel Buckle 22mm Wide Buckle - by JP Leatherworks,Watches,4,0,0,... but the look and feel of the band seems good. It's a plain watch band,"I didn't order the pins so I haven't had a chance to attach it to my watch yet but the look and feel of the band seems good.  It's a plain watch band, no designs at all.  the pictures are misleading.  the &#34;designs&#34; are on the underside of the watch band.  when attached, the smooth, plain side is showing.  at first I wasn't happy about that but I think it will be fine.  the texture and materials are perfect tho.",31/8/2015,4,5,5
US,43739916,R2XQAWSMXX7RF0,B00APOFKV0,Mens Rubbertech Silicone Rubber Watchband Stainless Steel Buckle 22mm Wide Buckle - by JP Leatherworks,Watches,3,0,0,Strap too short and I don't have large wrists. ...,Strap too short and I don't have large wrists.  Loops keep migrating.  Other than that it does it's job albeit &#34;snugly&#34;.  For 12 bucks I'm being too fussy.,31/8/2015,3,5,5
US,10307100,RC4XTXHAOYJU0,B00ZBFO4VU,MetaStrap 22mm Nylon Strap Zulu Watch Band with Blue&Red&White Striped Style,Watches,1,0,1,Strap way too thin.,"Extremely disappointed with this strap. I purchased this strap at the same time as one from another company. The other strap arrived in less than a week. This strap took 3. On top of that, the quality was horrible. The strap is very thin and the rings feel very flimsy.. Stay away from this strap.",30/8/2015,1,5,5
